"Blue","Green","Red","VRE1","NIR1"
0.0479940456760563,0.0894087397042253,0.0531439733928571,0.286020801857143,0.489289431306931
0.0168760093239437,0.0366311140422535,0.0304300538392857,0.125490169047619,0.240761306138614
0.0180326773521127,0.0374196237605634,0.0302027269107143,0.129224971047619,0.214561233168317
0.0322642623239437,0.0675458173521127,0.0565619328214286,0.254037308666667,0.402524972168317
0.0226587702394366,0.0428259187464789,0.0259105475178571,0.200658678047619,0.472292745980198
0.0272867000422535,0.0553284065211268,0.0314374091071429,0.264178744047619,0.563766045554455
0.0339265138309859,0.0533444249859155,0.0411075864642857,0.181849241571429,0.343211409930693
0.0211545443802817,0.0388310176619718,0.0244039019285714,0.190698391761905,0.422674771
0.0210806138732394,0.0476251146760563,0.0278723897678571,0.227538663857143,0.47046651409901
0.0222620715211268,0.0510690853661972,0.027448990875,0.208082367095238,0.393376952534653
0.029254088028169,0.0500002257183099,0.0380606618035714,0.192679783285714,0.403280550693069
0.0280211885492958,0.0473812484929577,0.0329724021607143,0.1833302,0.392940444673267
0.022836940971831,0.0478468961830986,0.0346501642678571,0.172346468095238,0.328010250673267
0.0390212245352113,0.0774254512676056,0.0499766572678571,0.264867194666667,0.465938515613861
0.0201469607183099,0.052865948915493,0.0277760503392857,0.221798722380952,0.455037601752475
0.0194310128873239,0.0356709683380282,0.0249082744285714,0.152676994238095,0.317678128772277
0.0249312224225352,0.0537352526901408,0.0303674232678571,0.186925725095238,0.349131315524752
0.0380000101267606,0.0578756246619718,0.0448077935714286,0.168376927809524,0.307904199653465
0.0511355507746479,0.120688792619718,0.0750274589642857,0.379591545952381,0.769372348712871
0.0437308479859155,0.0976911849295775,0.0700284042678571,0.315972492333333,0.701731064752475
0.0787021145774648,0.128886004084507,0.0996146914642857,0.337350753428571,0.713588959405941
0.073535374084507,0.141104739859155,0.0984189194285714,0.416228540571429,0.882904826613861
0.0799783998591549,0.140359186239437,0.117308500892857,0.372959390952381,0.75240106809901
0.0679786239577465,0.132310644183099,0.101046891017857,0.390085258809524,0.848811869138614
0.0640981485211268,0.12468810371831,0.102009710053571,0.346532375761905,0.702016854673267
0.0360076922676056,0.0809913248169014,0.0521410536428571,0.278771136809524,0.63083695260396
0.0587457584647887,0.102086977098592,0.09289241925,0.249975234809524,0.428137733871287
0.0603164038028169,0.132165899633803,0.107118269660714,0.345925325333333,0.553136966584158
0.0459941086619718,0.0893121301126761,0.0846974139642857,0.22429806,0.367085833673267
0.0607115666056338,0.0994327448169014,0.0851023898214286,0.220241322238095,0.353486095970297
0.0490394073802817,0.0960000335492958,0.0930228577142857,0.251891004666667,0.416100374881188
0.0341875976901408,0.0718022674366197,0.0548152467142857,0.193788184666667,0.324418899920792
0.0262275934647887,0.0654437748591549,0.0550457214464286,0.226177945190476,0.463442021663366
0.0340455686478873,0.0721757578450704,0.0569629133392857,0.236758504952381,0.500598670564356
0.0413802337042254,0.0753587248309859,0.0694704686071429,0.222039123571429,0.51349785239604
0.0528345562112676,0.0883061667464789,0.0725504745714286,0.251148990857143,0.582470992465347
0.0498922572253521,0.114803875225352,0.0889042821607143,0.300047393333333,0.461527673079208
0.0564520600704225,0.126839730774648,0.100488547392857,0.360501016047619,0.610467935683168
0.0521963921690141,0.0910599017323944,0.0737532846785714,0.238016187333333,0.417017950069307
0.070389277971831,0.138639686084507,0.1480131525,0.327784186,0.46302076839604
0.0637171551126761,0.123818324943662,0.11845338575,0.289416249714286,0.413468627673267
0.0820013122112676,0.140722260380282,0.170045434517857,0.30531269647619,0.425334719366337
0.073025313971831,0.144092631056338,0.151425727071429,0.340009634428571,0.47953158409901
0.088957837056338,0.156360100253521,0.170959822714286,0.326791039380952,0.438527318
0.0620574616619718,0.134383727704225,0.130585542982143,0.31678379847619,0.433911909564356
0.0408717539295775,0.067125025971831,0.0621904824642857,0.187871313047619,0.514681747950495
0.0313869448309859,0.055326383028169,0.0392882103035714,0.199174977809524,0.640197624643564
0.0253545589577465,0.0468752163239437,0.0280362330892857,0.164479464952381,0.481457196980198
0.0340851107042254,0.0689988807323944,0.0440160037321429,0.242938229714286,0.658386656722772
0.027055764028169,0.0614127815774648,0.0366471267321429,0.233263774714286,0.593985331168317
0.0259346348169014,0.058716255,0.0412342278214286,0.182026242571429,0.410023491613861
0.0453754489014085,0.0705658221971831,0.050960615375,0.207070038428571,0.566488666079208
0.054869334,0.0832632914507042,0.0620523938392857,0.214113224857143,0.510381397079208
0.0344374641971831,0.0623830584225352,0.0376030128392857,0.191584458380952,0.489700290990099
0.0534396023521127,0.093793780084507,0.0599512052678571,0.279459143952381,0.648590767287129
0.0342638630704225,0.077643067,0.0485424072321429,0.257353897857143,0.525666735386139
0.0393160325774648,0.0773802501971831,0.0528638628928571,0.250157016285714,0.570637979861386
0.0565419858028169,0.10046559828169,0.0839829671428571,0.26202427552381,0.504072903544554
0.0358659863380282,0.0849316633802817,0.0588769613928571,0.261454979761905,0.509299604693069
0.0328250844507042,0.0782286204507042,0.0430826693928571,0.265292103333333,0.563053485227723
0.0367178020985916,0.0655755194366197,0.0524448261071429,0.189196864190476,0.411380787287129
0.0476930823661972,0.0846450838028169,0.0623223988392857,0.247724652619048,0.531457207079208
0.0408536396478873,0.0834292722112676,0.0725375404107143,0.231410621857143,0.420572003346535
0.0507216812957746,0.0962700899295775,0.0698738608392857,0.261103799619048,0.485864332841584
0.0388805708732394,0.0720240283802817,0.0571895257678571,0.210647793,0.453422993574257
0.032411225028169,0.0611019436901408,0.0504046389285714,0.182876621952381,0.398098563841584
0.0460100953239437,0.0906081394647887,0.0594123856607143,0.276314351142857,0.56754993870297
0.0261057564084507,0.066498069,0.03815769525,0.218835344571429,0.455608765217822
0.0253618453098592,0.0528780090422535,0.0388854748035714,0.166647213571429,0.347863128287129
0.0285945876478873,0.0658593870140845,0.0498529603392857,0.205356936714286,0.385092304425743
